,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
159,P46108,CRK,https://www.antibodypedia.com/gene/4185/CRK,19,1957,38,14,1,2,5.0724360322054025,"['C:actin cytoskeleton', 'C:cytoplasm', 'C:cytosol', 'C:extracellular exosome', 'C:membrane', 'C:neuromuscular junction', 'C:nucleus', 'C:plasma membrane', 'C:protein-containing complex', 'F:cytoskeletal protein binding', 'F:ephrin receptor binding', 'F:insulin-like growth factor receptor binding', 'F:kinase binding', 'F:phosphotyrosine residue binding', 'F:protein phosphorylated amino acid binding', 'F:protein tyrosine kinase binding', 'F:receptor tyrosine kinase binding', 'F:scaffold protein binding', 'F:SH2 domain binding', 'F:SH3 domain binding', 'F:signaling adaptor activity', 'F:signaling receptor complex adaptor activity', 'F:ubiquitin protein ligase binding', 'P:actin cytoskeleton organization', 'P:cell chemotaxis', 'P:cell migration', 'P:cell population proliferation', 'P:cellular response to endothelin', 'P:cellular response to insulin-like growth factor stimulus', 'P:cellular response to nerve growth factor stimulus', 'P:cellular response to nitric oxide', 'P:cellular response to transforming growth factor beta stimulus', 'P:cerebellar neuron development', 'P:cerebral cortex development', 'P:dendrite development', 'P:enzyme-linked receptor protein signaling pathway', 'P:ephrin receptor signaling pathway', 'P:establishment of cell polarity', 'P:helper T cell diapedesis', 'P:hippocampus development', 'P:lipid metabolic process', 'P:negative regulation of cell motility', 'P:negative regulation of natural killer cell mediated cytotoxicity', 'P:negative regulation of wound healing', 'P:neuron migration', 'P:positive regulation of cell growth', 'P:positive regulation of JNK cascade', 'P:positive regulation of Rac protein signal transduction', 'P:positive regulation of skeletal muscle acetylcholine-gated channel clustering', 'P:positive regulation of smooth muscle cell migration', 'P:positive regulation of substrate adhesion-dependent cell spreading', 'P:postsynaptic specialization assembly', 'P:protein localization to membrane', 'P:reelin-mediated signaling pathway', 'P:regulation of actin cytoskeleton organization', 'P:regulation of cell adhesion mediated by integrin', 'P:regulation of cell shape', 'P:regulation of dendrite development', 'P:regulation of GTPase activity', 'P:regulation of intracellular signal transduction', 'P:regulation of signal transduction', 'P:regulation of T cell migration', 'P:regulation of transcription by RNA polymerase II', 'P:response to cholecystokinin', 'P:response to hepatocyte growth factor', 'P:response to hydrogen peroxide', 'P:response to peptide', 'P:response to yeast']"
160,P46527,CDKN1B,https://www.antibodypedia.com/gene/3295/CDKN1B,103,3041,70,7,2,-4,2.508613954837178,"['C:Cul4A-RING E3 ubiquitin ligase complex', 'C:cytoplasm', 'C:cytosol', 'C:endosome', 'C:intracellular membrane-bounded organelle', 'C:nucleoplasm', 'C:nucleus', 'F:cyclin binding', 'F:cyclin-dependent protein kinase activating kinase regulator activity', 'F:cyclin-dependent protein serine/threonine kinase inhibitor activity', 'F:Hsp70 protein binding', 'F:molecular adaptor activity', 'F:molecular function inhibitor activity', 'F:protein kinase binding', 'F:protein kinase inhibitor activity', 'F:protein phosphatase binding', 'F:protein-containing complex binding', 'F:protein-folding chaperone binding', 'F:ubiquitin ligase activator activity', 'F:ubiquitin protein ligase binding', 'P:autophagic cell death', 'P:cellular response to antibiotic', 'P:cellular response to hypoxia', 'P:cellular response to lithium ion', 'P:cellular response to organic cyclic compound', 'P:cellular senescence', 'P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest', 'P:epithelial cell apoptotic process', 'P:epithelial cell proliferation involved in prostate gland development', 'P:G1/S transition of mitotic cell cycle', 'P:heart development', 'P:inner ear development', 'P:negative regulation of cardiac muscle tissue regeneration', 'P:negative regulation of cell growth', 'P:negative regulation of cell population proliferation', 'P:negative regulation of cyclin-dependent protein kinase activity', 'P:negative regulation of cyclin-dependent protein serine/threonine kinase activity', 'P:negative regulation of DNA-templated transcription', 'P:negative regulation of epithelial cell apoptotic process', 'P:negative regulation of epithelial cell proliferation involved in prostate gland development', 'P:negative regulation of kinase activity', 'P:negative regulation of mitotic cell cycle', 'P:negative regulation of phosphorylation', 'P:negative regulation of vascular associated smooth muscle cell proliferation', 'P:Notch signaling pathway', 'P:nuclear export', 'P:placenta development', 'P:positive regulation of cell population proliferation', 'P:positive regulation of DNA replication', 'P:positive regulation of microtubule polymerization', 'P:positive regulation of protein catabolic process', 'P:positive regulation of protein phosphorylation', 'P:potassium ion transport', 'P:regulation of cell cycle', 'P:regulation of cell cycle G1/S phase transition', 'P:regulation of cell migration', 'P:regulation of cyclin-dependent protein serine/threonine kinase activity', 'P:regulation of exit from mitosis', 'P:regulation of G1/S transition of mitotic cell cycle', 'P:regulation of lens fiber cell differentiation', 'P:response to amino acid', 'P:response to cadmium ion', 'P:response to estradiol', 'P:response to glucose', 'P:response to peptide hormone', 'P:response to xenobiotic stimulus', 'P:sensory perception of sound']"
161,P48059,LIMS1,https://www.antibodypedia.com/gene/33091/LIMS1,9,173,3,1,1,3,3.447907591495684,"['C:cell-cell junction', 'C:cytoplasm', 'C:cytosol', 'C:focal adhesion', 'C:perinuclear region of cytoplasm', 'C:plasma membrane', 'F:protein kinase binding', 'F:zinc ion binding', 'P:cell-cell adhesion', 'P:cell-cell junction organization', 'P:cellular response to transforming growth factor beta stimulus', 'P:establishment of protein localization', 'P:negative regulation of DNA-templated transcription', 'P:positive regulation of canonical NF-kappaB signal transduction', 'P:positive regulation of cell-substrate adhesion', 'P:positive regulation of focal adhesion assembly', 'P:positive regulation of gene expression', 'P:positive regulation of GTPase activity', 'P:positive regulation of integrin-mediated signaling pathway', 'P:positive regulation of substrate adhesion-dependent cell spreading', 'P:tumor necrosis factor-mediated signaling pathway']"
162,P48739,PITPNB,https://www.antibodypedia.com/gene/24304/PITPNB,5,18,0,1,0,2,2.0281805640075796,"['C:cytoplasm', 'C:endoplasmic reticulum membrane', 'C:Golgi apparatus', 'C:Golgi membrane', 'F:phosphatidylcholine binding', 'F:phosphatidylcholine transfer activity', 'F:phosphatidylcholine transporter activity', 'F:phosphatidylinositol binding', 'F:phosphatidylinositol transfer activity', 'F:sphingomyelin transfer activity', 'P:lipid metabolic process', 'P:nucleus organization', 'P:phospholipid transport', 'P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum']"
163,P48741,NA,None,0,0,0,0,0,1,0.8469436299352696,"['C:blood microparticle', 'C:cytoplasm', 'C:extracellular exosome', 'C:nucleus', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:ATP-dependent protein folding chaperone', 'F:heat shock protein binding', 'F:protein folding chaperone', 'P:chaperone cofactor-dependent protein refolding', 'P:protein refolding']"
164,P49023,PXN,https://www.antibodypedia.com/gene/3546/PXN,65,1137,28,26,0,1,7.3977743630047215,"['C:cell cortex', 'C:cell-cell junction', 'C:cytosol', 'C:focal adhesion', 'C:lamellipodium', 'C:microtubule associated complex', 'C:plasma membrane', 'C:stress fiber', 'F:beta-catenin binding', 'F:metal ion binding', 'F:neuropilin binding', 'F:protein phosphatase binding', 'F:vinculin binding', 'P:cell adhesion', 'P:cell migration', 'P:cellular response to reactive oxygen species', 'P:endothelial cell migration', 'P:growth hormone receptor signaling pathway', 'P:positive regulation of stress fiber assembly', 'P:signal complex assembly', 'P:signal transduction', 'P:substrate adhesion-dependent cell spreading', 'P:transforming growth factor beta receptor signaling pathway']"
165,P49441,INPP1,https://www.antibodypedia.com/gene/34038/INPP1,0,29,0,1,0,2,1.8456031469839664,"['C:cytosol', 'F:inositol-1,3,4-trisphosphate 1-phosphatase activity', 'F:inositol-1,4-bisphosphate 1-phosphatase activity', 'F:metal ion binding', 'P:phosphate-containing compound metabolic process', 'P:phosphatidylinositol phosphate biosynthetic process', 'P:signal transduction']"
166,P49454,CENPF,https://www.antibodypedia.com/gene/4038/CENPF,13,424,16,20,2,1,5.423236602213306,"['C:axoneme', 'C:centrosome', 'C:chromatin', 'C:chromosome, centromeric region', 'C:ciliary basal body', 'C:ciliary transition fiber', 'C:cytoplasm', 'C:cytosol', 'C:kinetochore', 'C:midbody', 'C:nuclear envelope', 'C:nuclear matrix', 'C:nuclear membrane', 'C:nucleoplasm', 'C:nucleus', 'C:outer kinetochore', 'C:perinuclear region of cytoplasm', 'C:pronucleus', 'C:spindle', 'C:spindle pole', 'F:chromatin binding', 'F:DNA-binding transcription factor binding', 'F:dynein complex binding', 'F:microtubule binding', 'F:protein homodimerization activity', 'P:cell differentiation', 'P:cell division', 'P:chromosome segregation', 'P:DNA biosynthetic process', 'P:kidney development', 'P:kinetochore assembly', 'P:metaphase chromosome alignment', 'P:mitotic cell cycle', 'P:mitotic spindle assembly checkpoint signaling', 'P:muscle organ development', 'P:negative regulation of DNA-templated transcription', 'P:protein transport', 'P:regulation of G2/M transition of mitotic cell cycle', 'P:regulation of striated muscle tissue development', 'P:response to xenobiotic stimulus', 'P:ventricular system development']"
167,P49754,VPS41,https://www.antibodypedia.com/gene/13056/VPS41,6,126,5,6,0,1,2.044063358236213,"['C:clathrin-coated vesicle', 'C:cytosol', 'C:early endosome membrane', 'C:endosome membrane', 'C:Golgi apparatus', 'C:Golgi-associated vesicle', 'C:HOPS complex', 'C:late endosome', 'C:late endosome membrane', 'C:lysosomal HOPS complex', 'C:lysosomal membrane', 'C:lysosome', 'C:membrane', 'C:microtubule cytoskeleton', 'F:identical protein binding', 'F:metal ion binding', 'F:microtubule binding', 'P:cellular response to starvation', 'P:endosomal vesicle fusion', 'P:endosome to lysosome transport', 'P:Golgi vesicle transport', 'P:late endosome to lysosome transport', 'P:macroautophagy', 'P:protein targeting to vacuole', 'P:regulation of SNARE complex assembly', 'P:vesicle-mediated transport']"
168,P50993,ATP1A2,https://www.antibodypedia.com/gene/34270/ATP1A2,2,493,1,4,0,2,2.3083581763506347,"['C:caveola', 'C:cell projection', 'C:cell surface', 'C:cytoplasm', 'C:dendritic spine', 'C:endoplasmic reticulum', 'C:endosome', 'C:extracellular vesicle', 'C:intercalated disc', 'C:membrane', 'C:neuronal cell body', 'C:organelle membrane', 'C:plasma membrane', 'C:sodium:potassium-exchanging ATPase complex', 'C:T-tubule', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:ATPase-coupled monoatomic cation transmembrane transporter activity', 'F:P-type sodium:potassium-exchanging transporter activity', 'F:phosphatase activity', 'F:potassium ion binding', 'F:protein heterodimerization activity', 'F:protein-folding chaperone binding', 'F:sodium ion binding', 'F:steroid binding', 'F:steroid hormone binding', 'P:adult locomotory behavior', 'P:amygdala development', 'P:ATP metabolic process', 'P:behavioral fear response', 'P:cardiac muscle contraction', 'P:cell communication by electrical coupling involved in cardiac conduction', 'P:cellular response to mechanical stimulus', 'P:cellular response to steroid hormone stimulus', 'P:intracellular potassium ion homeostasis', 'P:intracellular sodium ion homeostasis', 'P:L-ascorbic acid metabolic process', 'P:locomotion', 'P:locomotory exploration behavior', 'P:membrane depolarization during cardiac muscle cell action potential', 'P:membrane repolarization', 'P:monoatomic cation transmembrane transport', 'P:negative regulation of calcium ion transmembrane transport', 'P:negative regulation of calcium:sodium antiporter activity', 'P:negative regulation of cytosolic calcium ion concentration', 'P:negative regulation of heart contraction', 'P:negative regulation of striated muscle contraction', 'P:neuronal action potential propagation', 'P:neurotransmitter uptake', 'P:olfactory cortex development', 'P:positive regulation of heart contraction', 'P:potassium ion import across plasma membrane', 'P:potassium ion transmembrane transport', 'P:potassium ion transport', 'P:proton transmembrane transport', 'P:regulation of blood pressure', 'P:regulation of cardiac muscle cell contraction', 'P:regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion', 'P:regulation of glutamate uptake involved in transmission of nerve impulse', 'P:regulation of muscle contraction', 'P:regulation of respiratory gaseous exchange by nervous system process', 'P:regulation of smooth muscle contraction', 'P:regulation of striated muscle contraction', 'P:regulation of synaptic transmission, glutamatergic', 'P:regulation of the force of heart contraction', 'P:regulation of vasoconstriction', 'P:relaxation of cardiac muscle', 'P:response to auditory stimulus', 'P:response to glycoside', 'P:response to nicotine', 'P:response to potassium ion', 'P:sodium ion export across plasma membrane', 'P:sodium ion transmembrane transport', 'P:sodium ion transport', 'P:transport across blood-brain barrier', 'P:visual learning']"
169,P51153,RAB13,https://www.antibodypedia.com/gene/1206/RAB13,6,136,2,6,0,2,2.852580446035908,"['C:bicellular tight junction', 'C:cell junction', 'C:cytoplasmic vesicle', 'C:cytosol', 'C:endocytic vesicle', 'C:endosome', 'C:extracellular exosome', 'C:insulin-responsive compartment', 'C:lamellipodium', 'C:lateral plasma membrane', 'C:neuron projection', 'C:plasma membrane', 'C:recycling endosome', 'C:recycling endosome membrane', 'C:synaptic vesicle', 'C:trans-Golgi network', 'C:trans-Golgi network transport vesicle', 'F:GTP binding', 'F:GTPase activity', 'P:bicellular tight junction assembly', 'P:cellular response to insulin stimulus', 'P:cortical actin cytoskeleton organization', 'P:endocytic recycling', 'P:endosomal transport', 'P:endothelial cell chemotaxis', 'P:establishment of Sertoli cell barrier', 'P:exocytosis', 'P:Golgi to plasma membrane transport', 'P:neuron projection development', 'P:protein kinase A signaling', 'P:protein localization to cell leading edge', 'P:protein localization to plasma membrane', 'P:protein secretion', 'P:trans-Golgi network to recycling endosome transport']"
170,P51508,ZNF81,https://www.antibodypedia.com/gene/5409/ZNF81,2,18,0,0,3,3,3.8802142809116704,"['C:nucleus', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:metal ion binding', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'P:regulation of transcription by RNA polymerase II']"
171,P51580,TPMT,https://www.antibodypedia.com/gene/10352/TPMT,10,1281,15,0,0,-4,-3.105608703459808,"['C:cytosol', 'F:S-adenosyl-L-methionine binding', 'F:thiopurine S-methyltransferase activity', 'P:methylation', 'P:nucleobase-containing compound metabolic process', 'P:xenobiotic catabolic process', 'P:xenobiotic metabolic process']"
