,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
532,Q9Y572,RIPK3,https://www.antibodypedia.com/gene/9228/RIPK3,25,2314,34,8,1,1,4.297288635125007,"['C:cytoplasm', 'C:cytosol', 'C:nucleus', 'C:protein-containing complex', 'F:ATP binding', 'F:identical protein binding', 'F:protein kinase activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:protein-containing complex binding', 'F:transcription coactivator activity', 'P:activation of protein kinase activity', 'P:amyloid fibril formation', 'P:apoptotic signaling pathway', 'P:cellular response to hydrogen peroxide', 'P:defense response to virus', 'P:execution phase of necroptosis', 'P:lymph node development', 'P:necroptotic process', 'P:necroptotic signaling pathway', 'P:non-canonical NF-kappaB signal transduction', 'P:positive regulation of intrinsic apoptotic signaling pathway', 'P:positive regulation of necroptotic process', 'P:positive regulation of NF-kappaB transcription factor activity', 'P:positive regulation of phosphatase activity', 'P:positive regulation of reactive oxygen species metabolic process', 'P:programmed necrotic cell death', 'P:protein autophosphorylation', 'P:protein modification process', 'P:reactive oxygen species metabolic process', 'P:regulation of activated T cell proliferation', 'P:regulation of activation-induced cell death of T cells', 'P:regulation of adaptive immune response', 'P:regulation of apoptotic process', 'P:regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation', 'P:regulation of T cell mediated cytotoxicity', 'P:regulation of type II interferon production', 'P:signal transduction', 'P:spleen development', 'P:T cell differentiation in thymus', 'P:T cell homeostasis', 'P:thymus development']"
131,P22455,FGFR4,https://www.antibodypedia.com/gene/3922/FGFR4,22,1282,20,9,0,1,4.28313329741637,"['C:endoplasmic reticulum', 'C:endosome', 'C:extracellular region', 'C:Golgi apparatus', 'C:plasma membrane', 'C:receptor complex', 'C:transport vesicle', 'F:ATP binding', 'F:fibroblast growth factor binding', 'F:fibroblast growth factor receptor activity', 'F:heparin binding', 'P:cell migration', 'P:cholesterol homeostasis', 'P:fibroblast growth factor receptor signaling pathway', 'P:glucose homeostasis', 'P:peptidyl-tyrosine phosphorylation', 'P:phosphate ion homeostasis', 'P:positive regulation of catalytic activity', 'P:positive regulation of cell population proliferation', 'P:positive regulation of DNA biosynthetic process', 'P:positive regulation of ERK1 and ERK2 cascade', 'P:positive regulation of gene expression', 'P:positive regulation of proteolysis', 'P:protein autophosphorylation', 'P:regulation of bile acid biosynthetic process', 'P:regulation of extracellular matrix disassembly', 'P:regulation of lipid metabolic process']"
442,Q9H0M0,WWP1,https://www.antibodypedia.com/gene/25465/WWP1,9,215,2,6,5,1,4.270911128478318,"['C:cytoplasm', 'C:cytosol', 'C:extracellular exosome', 'C:nucleus', 'C:plasma membrane', 'C:ubiquitin ligase complex', 'F:ubiquitin protein ligase activity', 'F:ubiquitin-protein transferase activity', 'P:central nervous system development', 'P:monoatomic ion transmembrane transport', 'P:negative regulation of DNA-templated transcription', 'P:proteasome-mediated ubiquitin-dependent protein catabolic process', 'P:protein ubiquitination', 'P:signal transduction', 'P:symbiont entry into host cell']"
214,Q12769,NUP160,https://www.antibodypedia.com/gene/26888/NUP160,3,80,0,10,3,1,4.246648669856865,"['C:cytosol', 'C:nuclear envelope', 'C:nuclear pore', 'C:nuclear pore outer ring', 'F:structural constituent of nuclear pore', 'P:mRNA export from nucleus', 'P:nephron development', 'P:nucleocytoplasmic transport', 'P:protein transport']"
52,O60828,PQBP1,https://www.antibodypedia.com/gene/454/PQBP1,5,132,2,1,4,3,4.244015494423708,"['C:cytoplasm', 'C:cytoplasmic stress granule', 'C:neuronal ribonucleoprotein granule', 'C:nuclear body', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleus', 'F:DNA binding', 'F:double-stranded DNA binding', 'F:ribonucleoprotein complex binding', 'F:transcription coactivator activity', 'P:activation of innate immune response', 'P:alternative mRNA splicing, via spliceosome', 'P:cellular response to exogenous dsRNA', 'P:defense response to virus', 'P:innate immune response', 'P:neuron projection development', 'P:positive regulation of defense response to virus by host', 'P:positive regulation of type I interferon production', 'P:regulation of dendrite morphogenesis', 'P:regulation of DNA-templated transcription', 'P:regulation of RNA splicing']"
367,Q8NEM2,SHCBP1,https://www.antibodypedia.com/gene/43856/SHCBP1,1,78,3,14,0,1,4.233611251247009,"['C:cytoplasm', 'C:midbody', 'C:spindle', 'F:SH2 domain binding', 'P:fibroblast growth factor receptor signaling pathway', 'P:regulation of neural precursor cell proliferation']"
233,Q14116,IL18,https://www.antibodypedia.com/gene/1287/IL18,51,16594,320,6,1,2,4.210137258566917,"['C:cytosol', 'C:extracellular region', 'C:extracellular space', 'F:cytokine activity', 'F:interleukin-18 receptor binding', 'P:angiogenesis', 'P:cell population proliferation', 'P:cell-cell signaling', 'P:cholesterol homeostasis', 'P:defense response to Gram-positive bacterium', 'P:establishment of skin barrier', 'P:inflammatory response', 'P:interleukin-18-mediated signaling pathway', 'P:natural killer cell activation', 'P:natural killer cell mediated cytotoxicity', 'P:negative regulation of myoblast differentiation', 'P:neutrophil activation', 'P:positive regulation of activated T cell proliferation', 'P:positive regulation of chemokine production', 'P:positive regulation of cold-induced thermogenesis', 'P:positive regulation of granulocyte macrophage colony-stimulating factor production', 'P:positive regulation of inflammatory response', 'P:positive regulation of interleukin-13 production', 'P:positive regulation of interleukin-17 production', 'P:positive regulation of macrophage derived foam cell differentiation', 'P:positive regulation of natural killer cell proliferation', 'P:positive regulation of neuroinflammatory response', 'P:positive regulation of NF-kappaB transcription factor activity', 'P:positive regulation of NK T cell proliferation', 'P:positive regulation of non-canonical NF-kappaB signal transduction', 'P:positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction', 'P:positive regulation of smooth muscle cell proliferation', 'P:positive regulation of T-helper 1 cell cytokine production', 'P:positive regulation of T-helper 2 cell differentiation', 'P:positive regulation of tissue remodeling', 'P:positive regulation of transcription by RNA polymerase II', 'P:positive regulation of type II interferon production', 'P:positive regulation of tyrosine phosphorylation of STAT protein', 'P:regulation of cell adhesion', 'P:sleep', 'P:T-helper 1 type immune response', 'P:triglyceride homeostasis', 'P:type 2 immune response']"
153,P43358,MAGEA4,https://www.antibodypedia.com/gene/17051/MAGEA4,10,381,113,0,2,2,4.197733834023671,"['C:nucleus', 'F:histone deacetylase binding', 'P:negative regulation of apoptotic process', 'P:negative regulation of transcription by RNA polymerase II', 'P:positive regulation of cell cycle']"
451,Q9H6S0,YTHDC2,https://www.antibodypedia.com/gene/48855/YTHDC2,1,207,7,9,4,1,4.183058673998273,"['C:endoplasmic reticulum', 'C:perinuclear region of cytoplasm', 'C:ribonucleoprotein granule', ""F:3'-5' RNA helicase activity"", 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:ATP-dependent activity, acting on RNA', 'F:helicase activity', 'F:N6-methyladenosine-containing RNA reader activity', 'F:RNA binding', 'F:RNA polymerase binding', 'P:germline cell cycle switching, mitotic to meiotic cell cycle', 'P:meiotic cell cycle', 'P:oocyte development', 'P:positive regulation by host of viral genome replication', 'P:response to interleukin-1', 'P:response to tumor necrosis factor', 'P:spermatid development']"
458,Q9HBM1,SPC25,https://www.antibodypedia.com/gene/33800/SPC25,2,116,4,11,-1,2,4.1562394623529,"['C:cytosol', 'C:kinetochore', 'C:Ndc80 complex', 'C:nucleus', 'P:attachment of spindle microtubules to kinetochore', 'P:cell division', 'P:chromosome segregation', 'P:mitotic spindle assembly checkpoint signaling', 'P:mitotic spindle organization']"
432,Q9BUI4,POLR3C,https://www.antibodypedia.com/gene/33966/POLR3C,0,13,0,8,2,2,4.147701160472897,"['C:cytosol', 'C:nucleoplasm', 'C:RNA polymerase III complex', ""F:DNA-directed 5'-3' RNA polymerase activity"", 'F:single-stranded DNA binding', 'P:defense response to virus', 'P:DNA-templated transcription', 'P:innate immune response', 'P:positive regulation of innate immune response', 'P:positive regulation of interferon-beta production', 'P:regulation of transcription by RNA polymerase III']"
84,P07947,YES1,https://www.antibodypedia.com/gene/3819/YES1,19,385,16,8,0,1,4.146350552489249,"['C:actin filament', 'C:centrosome', 'C:cytosol', 'C:extracellular exosome', 'C:focal adhesion', 'C:Golgi apparatus', 'C:plasma membrane', 'F:ATP binding', 'F:enzyme binding', 'F:non-membrane spanning protein tyrosine kinase activity', 'F:phosphotyrosine residue binding', 'F:protein tyrosine kinase activity', 'F:signaling receptor binding', 'F:transmembrane transporter binding', 'P:cell differentiation', 'P:cell surface receptor protein tyrosine kinase signaling pathway', 'P:cellular response to platelet-derived growth factor stimulus', 'P:cellular response to retinoic acid', 'P:cellular response to transforming growth factor beta stimulus', 'P:ephrin receptor signaling pathway', 'P:Fc-gamma receptor signaling pathway involved in phagocytosis', 'P:innate immune response', 'P:leukocyte migration', 'P:negative regulation of inflammatory response to antigenic stimulus', 'P:positive regulation of peptidyl-tyrosine phosphorylation', 'P:positive regulation of transcription by RNA polymerase II', 'P:protein modification process', 'P:regulation of glucose transmembrane transport', 'P:regulation of vascular permeability', 'P:T cell costimulation']"
37,O15357,INPPL1,https://www.antibodypedia.com/gene/30825/INPPL1,8,523,2,5,0,3,4.111718854347767,"['C:basal plasma membrane', 'C:cytosol', 'C:filopodium', 'C:Golgi apparatus', 'C:lamellipodium', 'C:nuclear speck', 'C:nucleus', 'C:spindle pole', 'F:actin binding', 'F:inositol-polyphosphate 5-phosphatase activity', 'F:phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity', 'F:SH2 domain binding', 'F:SH3 domain binding', 'P:actin filament organization', 'P:apoptotic process', 'P:cell adhesion', 'P:endochondral ossification', 'P:endocytosis', 'P:ERK1 and ERK2 cascade', 'P:establishment of mitotic spindle orientation', 'P:gene expression', 'P:glucose metabolic process', 'P:immune system process', 'P:negative regulation of cell population proliferation', 'P:negative regulation of gene expression', 'P:negative regulation of insulin-like growth factor receptor signaling pathway', 'P:phosphatidylinositol 3-kinase/protein kinase B signal transduction', 'P:phosphatidylinositol biosynthetic process', 'P:phosphatidylinositol dephosphorylation', 'P:post-embryonic development', 'P:regulation of actin filament organization', 'P:regulation of immune response', 'P:regulation of protein localization', 'P:response to insulin', 'P:ruffle assembly']"
372,Q8TB36,GDAP1,https://www.antibodypedia.com/gene/2988/GDAP1,2,235,1,4,-1,4,4.11047233362794,"['C:cytosol', 'C:membrane', 'C:mitochondrial outer membrane', 'C:mitochondrion', 'C:nucleus', 'C:peroxisomal membrane', 'P:cellular response to vitamin D', 'P:mitochondrial fission', 'P:mitochondrial fusion', 'P:protein targeting to mitochondrion', 'P:response to retinoic acid']"
12,A8K0Z3,WASHC1,https://www.antibodypedia.com/gene/75837/WASHC1,0,10,2,4,2,3,4.07442733404643,"['C:autophagosome', 'C:centriole', 'C:cytosol', 'C:early endosome', 'C:early endosome membrane', 'C:late endosome', 'C:recycling endosome', 'C:recycling endosome membrane', 'C:WASH complex', 'F:actin binding', 'F:alpha-tubulin binding', 'F:gamma-tubulin binding', 'F:phosphatidylinositol 3-kinase inhibitor activity', 'F:ubiquitin protein ligase binding', 'P:Arp2/3 complex-mediated actin nucleation', 'P:endocytic recycling', 'P:endosomal transport', 'P:exocytosis', 'P:extracellular matrix disassembly', 'P:negative regulation of autophagy', 'P:positive regulation of cell migration', 'P:positive regulation of pseudopodium assembly', 'P:protein transport', 'P:regulation of Arp2/3 complex-mediated actin nucleation', 'P:regulation of protein ubiquitination', 'P:retrograde transport, endosome to Golgi']"
127,P20340,RAB6A,https://www.antibodypedia.com/gene/4093/RAB6A,8,124,2,10,-2,2,4.041274926274986,"['C:acrosomal membrane', 'C:cytoplasmic vesicle', 'C:cytosol', 'C:endomembrane system', 'C:endoplasmic reticulum membrane', 'C:endosome to plasma membrane transport vesicle', 'C:extracellular exosome', 'C:Golgi apparatus', 'C:Golgi membrane', 'C:membrane', 'C:plasma membrane', 'C:secretory granule membrane', 'C:trans-Golgi network', 'C:trans-Golgi network membrane', 'F:GTP binding', 'F:GTPase activity', 'F:myosin V binding', 'F:protein domain specific binding', 'P:antigen processing and presentation', 'P:early endosome to Golgi transport', 'P:intra-Golgi vesicle-mediated transport', 'P:intracellular protein transport', 'P:minus-end-directed organelle transport along microtubule', 'P:neuron projection development', 'P:peptidyl-cysteine methylation', 'P:protein localization to Golgi apparatus', 'P:protein localization to Golgi membrane', 'P:retrograde transport, endosome to Golgi', 'P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum']"
327,Q86UL8,MAGI2,https://www.antibodypedia.com/gene/2880/MAGI2,5,300,2,4,1,3,4.03338591629313,"['C:bicellular tight junction', 'C:cell-cell junction', 'C:centriole', 'C:centrosome', 'C:ciliary base', 'C:cytoplasm', 'C:dendrite', 'C:late endosome', 'C:nucleus', 'C:perinuclear region of cytoplasm', 'C:photoreceptor inner segment', 'C:photoreceptor outer segment', 'C:plasma membrane', 'C:postsynaptic density', 'C:protein-containing complex', 'C:slit diaphragm', 'C:synapse', 'F:beta-1 adrenergic receptor binding', 'F:phosphatase binding', 'F:signaling receptor complex adaptor activity', 'F:SMAD binding', 'F:type II activin receptor binding', 'P:cellular response to nerve growth factor stimulus', 'P:clathrin-dependent endocytosis', 'P:negative regulation of activin receptor signaling pathway', 'P:negative regulation of cell migration', 'P:negative regulation of cell population proliferation', 'P:negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction', 'P:nerve growth factor signaling pathway', 'P:nervous system development', 'P:planar cell polarity pathway involved in axis elongation', 'P:podocyte development', 'P:positive regulation of neuron projection development', 'P:positive regulation of phosphoprotein phosphatase activity', 'P:positive regulation of receptor internalization', 'P:receptor clustering', 'P:signal transduction', 'P:SMAD protein signal transduction']"
286,Q5VTT5,MYOM3,https://www.antibodypedia.com/gene/30256/MYOM3,1,18,0,6,0,3,4.024167501327626,"['C:M band', 'F:protein homodimerization activity', 'P:sarcomere organization']"
422,Q96T76,MMS19,https://www.antibodypedia.com/gene/30936/MMS19,2,68,26,8,3,1,4.021673517130509,"['C:centrosome', 'C:CIA complex', 'C:cytoplasm', 'C:cytosol', 'C:membrane', 'C:MMXD complex', 'C:nucleoplasm', 'C:nucleus', 'C:spindle', 'C:transcription factor TFIIH holo complex', 'F:enzyme binding', 'F:nuclear estrogen receptor binding', 'F:protein-macromolecule adaptor activity', 'F:signaling receptor complex adaptor activity', 'F:transcription coactivator activity', 'P:chromosome segregation', 'P:DNA repair', 'P:protein maturation by iron-sulfur cluster transfer']"
